"","STATE_NAME","RECFIN_YEAR","RECFIN_DATE","COUNTY_NUMBER","INTERVIEW_SITE","RECFIN_PORT_NAME","RECFIN_TRIP_TYPE_NAME","AGENCY_WATER_AREA_NAME","AGENCY_FISHED_AREA_NAME","RECFIN_MODE_NAME","FISHERY_MANAGEMENT_PLAN","STOCK_COMPLEX_NAME","SPECIES_GROUP_NAME","SPECIES_NAME","SCIENTIFIC_NAME","AGENCY_LENGTH","AGENCY_LENGTH_UNITS","IS_AGENCY_LENGTH_WITHIN_MAX","AGENCY_WEIGHT","AGENCY_WEIGHT_UNITS","RECFIN_LENGTH_MM","RECFIN_IMPUTED_LENGTH","RECFIN_LENGTH_TYPE","RECFIN_IMPUTED_WEIGHT_KG","RECFIN_SEX_CODE","RECFIN_SEX_NAME","IS_RETAINED","SOURCE_CODE"
"1849","CALIFORNIA",2014,"07/12/2014",37,110,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",368,NA,TRUE,0.85,NA,380,NA,NA,0.7262,NA,NA,"RETAINED","BIO"
"1850","CALIFORNIA",2014,"08/23/2014",59,106,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",353,NA,TRUE,0.52,NA,365,NA,NA,0.6341,NA,NA,"RETAINED","BIO"
"1851","CALIFORNIA",2014,"08/23/2014",59,106,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",363,NA,TRUE,0.66,NA,375,NA,NA,0.6945,NA,NA,"RETAINED","BIO"
"1852","CALIFORNIA",2014,"07/12/2014",37,110,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",365,NA,TRUE,0.68,NA,377,NA,NA,0.7071,NA,NA,"RETAINED","BIO"
"1853","CALIFORNIA",2014,"07/13/2014",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",350,NA,TRUE,0.57,NA,362,NA,NA,0.6166,NA,NA,"RETAINED","BIO"
"1854","CALIFORNIA",2014,"07/13/2014",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",350,NA,TRUE,0.68,NA,362,NA,NA,0.6166,NA,NA,"RETAINED","BIO"
"1855","CALIFORNIA",2014,"07/13/2014",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",419,NA,TRUE,1.2,NA,431,NA,NA,1.109,NA,NA,"RETAINED","BIO"
"1856","CALIFORNIA",2014,"07/13/2014",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",445,NA,TRUE,1.2,NA,458,NA,NA,1.3496,NA,NA,"RETAINED","BIO"
"1857","CALIFORNIA",2014,"09/03/2014",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",329,NA,TRUE,0.49,NA,341,NA,NA,0.5039,NA,NA,"RETAINED","BIO"
"1858","CALIFORNIA",2014,"11/10/2014",59,106,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",348,NA,TRUE,0.64,NA,360,NA,NA,0.6052,NA,NA,"RETAINED","BIO"
"1859","CALIFORNIA",2014,"07/08/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",361,NA,TRUE,0.6,NA,373,NA,NA,0.6821,NA,NA,"RETAINED","BIO"
"1860","CALIFORNIA",2014,"07/08/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",355,NA,TRUE,0.59,NA,367,NA,NA,0.6459,NA,NA,"RETAINED","BIO"
"1861","CALIFORNIA",2014,"07/13/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","HIGHLY MIGRATORY","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",399,NA,TRUE,0.78,NA,411,NA,NA,0.9455,NA,NA,"RETAINED","BIO"
"1862","CALIFORNIA",2014,"07/13/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","HIGHLY MIGRATORY","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",442,NA,TRUE,1.4,NA,455,NA,NA,1.3202,NA,NA,"RETAINED","BIO"
"1863","CALIFORNIA",2014,"09/03/2014",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",343,NA,TRUE,0.51,NA,355,NA,NA,0.5773,NA,NA,"RETAINED","BIO"
"1864","CALIFORNIA",2014,"09/03/2014",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",338,NA,TRUE,0.51,NA,350,NA,NA,0.5503,NA,NA,"RETAINED","BIO"
"1865","CALIFORNIA",2014,"09/03/2014",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",358,NA,TRUE,0.56,NA,370,NA,NA,0.6638,NA,NA,"RETAINED","BIO"
"1866","CALIFORNIA",2014,"09/03/2014",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",390,NA,TRUE,0.8,NA,402,NA,NA,0.8777,NA,NA,"RETAINED","BIO"
"1867","CALIFORNIA",2014,"09/03/2014",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",342,NA,TRUE,0.49,NA,354,NA,NA,0.5719,NA,NA,"RETAINED","BIO"
"1868","CALIFORNIA",2014,"09/10/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",361,NA,TRUE,0.64,NA,373,NA,NA,0.6821,NA,NA,"RETAINED","BIO"
"1869","CALIFORNIA",2014,"11/22/2014",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",365,NA,TRUE,0.62,NA,377,NA,NA,0.7071,NA,NA,"RETAINED","BIO"
"1870","CALIFORNIA",2014,"11/22/2014",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",397,NA,TRUE,0.79,NA,409,NA,NA,0.9301,NA,NA,"RETAINED","BIO"
"1871","CALIFORNIA",2014,"07/27/2014",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",329,NA,TRUE,0.5,NA,341,NA,NA,0.5039,NA,NA,"RETAINED","BIO"
"1872","CALIFORNIA",2014,"07/27/2014",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",378,NA,TRUE,0.83,NA,390,NA,NA,0.7926,NA,NA,"RETAINED","BIO"
"1873","CALIFORNIA",2014,"11/01/2014",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",345,NA,TRUE,0.51,NA,357,NA,NA,0.5884,NA,NA,"RETAINED","BIO"
"1874","CALIFORNIA",2014,"07/27/2014",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",376,NA,TRUE,0.8,NA,388,NA,NA,0.779,NA,NA,"RETAINED","BIO"
"1875","CALIFORNIA",2014,"07/27/2014",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",395,NA,TRUE,0.8,NA,407,NA,NA,0.9149,NA,NA,"RETAINED","BIO"
"1876","CALIFORNIA",2014,"07/27/2014",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",405,NA,TRUE,1,NA,417,NA,NA,0.9926,NA,NA,"RETAINED","BIO"
"1877","CALIFORNIA",2014,"07/27/2014",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",462,NA,TRUE,1.6,NA,475,NA,NA,1.5252,NA,NA,"RETAINED","BIO"
"1878","CALIFORNIA",2014,"07/27/2014",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",465,NA,TRUE,1.5,NA,478,NA,NA,1.5577,NA,NA,"RETAINED","BIO"
"1879","CALIFORNIA",2014,"07/29/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",320,NA,TRUE,0.42,NA,332,NA,NA,0.4604,NA,NA,"RETAINED","BIO"
"1880","CALIFORNIA",2014,"11/16/2014",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","INSHORE","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",375,NA,TRUE,0.78,NA,387,NA,NA,0.7723,NA,NA,"RETAINED","BIO"
"1881","CALIFORNIA",2014,"11/16/2014",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","INSHORE","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",396,NA,TRUE,0.75,NA,408,NA,NA,0.9225,NA,NA,"RETAINED","BIO"
"1882","CALIFORNIA",2014,"11/16/2014",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",350,NA,TRUE,0.59,NA,362,NA,NA,0.6166,NA,NA,"RETAINED","BIO"
"1883","CALIFORNIA",2014,"08/09/2014",37,105,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",387,NA,TRUE,0.9,NA,399,NA,NA,0.8558,NA,NA,"RETAINED","BIO"
"1884","CALIFORNIA",2014,"09/18/2014",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",360,NA,TRUE,0.67,NA,372,NA,NA,0.676,NA,NA,"RETAINED","BIO"
"1885","CALIFORNIA",2014,"09/18/2014",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",378,NA,TRUE,0.74,NA,390,NA,NA,0.7926,NA,NA,"RETAINED","BIO"
"1886","CALIFORNIA",2014,"09/18/2014",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",340,NA,TRUE,0.53,NA,352,NA,NA,0.561,NA,NA,"RETAINED","BIO"
"1887","CALIFORNIA",2014,"09/18/2014",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",385,NA,TRUE,0.8,NA,397,NA,NA,0.8415,NA,NA,"RETAINED","BIO"
"1888","CALIFORNIA",2014,"09/21/2014",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",381,NA,TRUE,0.72,NA,393,NA,NA,0.8133,NA,NA,"RETAINED","BIO"
"1889","CALIFORNIA",2014,"08/17/2014",59,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",380,NA,TRUE,0.83,NA,392,NA,NA,0.8064,NA,NA,"RETAINED","BIO"
"1890","CALIFORNIA",2014,"08/17/2014",59,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",411,NA,TRUE,0.91,NA,423,NA,NA,1.0414,NA,NA,"RETAINED","BIO"
"1891","CALIFORNIA",2014,"10/12/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",465,NA,TRUE,1.4,NA,478,NA,NA,1.5577,NA,NA,"RETAINED","BIO"
"1892","CALIFORNIA",2014,"10/12/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",408,NA,TRUE,0.9,NA,420,NA,NA,1.0168,NA,NA,"RETAINED","BIO"
"1893","CALIFORNIA",2014,"10/12/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",382,NA,TRUE,0.76,NA,394,NA,NA,0.8203,NA,NA,"RETAINED","BIO"
"1894","CALIFORNIA",2014,"10/12/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",442,NA,TRUE,1.25,NA,455,NA,NA,1.3202,NA,NA,"RETAINED","BIO"
"1895","CALIFORNIA",2014,"10/12/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",350,NA,TRUE,0.53,NA,362,NA,NA,0.6166,NA,NA,"RETAINED","BIO"
"1896","CALIFORNIA",2014,"10/12/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",360,NA,TRUE,0.58,NA,372,NA,NA,0.676,NA,NA,"RETAINED","BIO"
"1897","CALIFORNIA",2014,"06/22/2014",37,105,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",367,NA,TRUE,0.72,NA,379,NA,NA,0.7198,NA,NA,"RETAINED","BIO"
"1898","CALIFORNIA",2014,"06/22/2014",37,105,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",367,NA,TRUE,0.82,NA,379,NA,NA,0.7198,NA,NA,"RETAINED","BIO"
"1899","CALIFORNIA",2014,"10/12/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",398,NA,TRUE,0.82,NA,410,NA,NA,0.9378,NA,NA,"RETAINED","BIO"
"1900","CALIFORNIA",2014,"10/12/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",354,NA,TRUE,0.57,NA,366,NA,NA,0.6399,NA,NA,"RETAINED","BIO"
"1901","CALIFORNIA",2014,"10/22/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",355,NA,TRUE,0.63,NA,367,NA,NA,0.6459,NA,NA,"RETAINED","BIO"
"1902","CALIFORNIA",2014,"10/22/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",370,NA,TRUE,0.72,NA,382,NA,NA,0.7392,NA,NA,"RETAINED","BIO"
"1903","CALIFORNIA",2014,"06/22/2014",37,105,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","INSHORE","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",459,NA,TRUE,1.6,NA,472,NA,NA,1.4931,NA,NA,"RETAINED","BIO"
"1904","CALIFORNIA",2014,"06/22/2014",37,105,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",361,NA,TRUE,0.67,NA,373,NA,NA,0.6821,NA,NA,"RETAINED","BIO"
"1905","CALIFORNIA",2014,"06/22/2014",37,105,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",369,NA,TRUE,0.74,NA,381,NA,NA,0.7327,NA,NA,"RETAINED","BIO"
"1906","CALIFORNIA",2014,"10/25/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",372,NA,TRUE,0.58,NA,384,NA,NA,0.7523,NA,NA,"RETAINED","BIO"
"1907","CALIFORNIA",2014,"06/22/2014",37,105,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",515,NA,TRUE,NA,NA,528,NA,NA,2.1736,NA,NA,"RETAINED","BIO"
"1908","CALIFORNIA",2014,"06/28/2014",37,110,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",359,NA,TRUE,0.72,NA,371,NA,NA,0.6699,NA,NA,"RETAINED","BIO"
"1909","CALIFORNIA",2014,"06/28/2014",37,110,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",376,NA,TRUE,0.8,NA,388,NA,NA,0.779,NA,NA,"RETAINED","BIO"
"1910","CALIFORNIA",2014,"06/28/2014",37,110,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",427,NA,TRUE,1.2,NA,440,NA,NA,1.1796,NA,NA,"RETAINED","BIO"
"1911","CALIFORNIA",2014,"06/28/2014",37,110,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",401,NA,TRUE,1,NA,413,NA,NA,0.961,NA,NA,"RETAINED","BIO"
"1912","CALIFORNIA",2014,"06/28/2014",37,110,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","INLAND",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",341,NA,TRUE,0.58,NA,353,NA,NA,0.5664,NA,NA,"RETAINED","BIO"
"1913","CALIFORNIA",2014,"06/29/2014",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",460,NA,TRUE,1.8,NA,473,NA,NA,1.5038,NA,NA,"RETAINED","BIO"
"1914","CALIFORNIA",2014,"06/24/2014",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","KELP BASS","PARALABRAX CLATHRATUS",454,NA,TRUE,1.3,NA,467,NA,NA,1.4407,NA,NA,"RETAINED","BIO"
