"","STATE_NAME","RECFIN_YEAR","RECFIN_DATE","COUNTY_NUMBER","INTERVIEW_SITE","RECFIN_PORT_NAME","RECFIN_TRIP_TYPE_NAME","AGENCY_WATER_AREA_NAME","AGENCY_FISHED_AREA_NAME","RECFIN_MODE_NAME","FISHERY_MANAGEMENT_PLAN","STOCK_COMPLEX_NAME","SPECIES_GROUP_NAME","SPECIES_NAME","SCIENTIFIC_NAME","AGENCY_LENGTH","AGENCY_LENGTH_UNITS","IS_AGENCY_LENGTH_WITHIN_MAX","AGENCY_WEIGHT","AGENCY_WEIGHT_UNITS","RECFIN_LENGTH_MM","RECFIN_IMPUTED_LENGTH","RECFIN_LENGTH_TYPE","RECFIN_IMPUTED_WEIGHT_KG","RECFIN_SEX_CODE","RECFIN_SEX_NAME","IS_RETAINED","SOURCE_CODE"
"1793","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",356,NA,"T",0.68,NA,356,NA,NA,0.6203,NA,NA,"RETAINED","BIO"
"1794","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",419,NA,"T",1.1,NA,419,NA,NA,1.0314,NA,NA,"RETAINED","BIO"
"1795","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",494,NA,"T",1.3,NA,494,NA,NA,1.724,NA,NA,"RETAINED","BIO"
"1796","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",382,NA,"T",0.82,NA,382,NA,NA,0.7729,NA,NA,"RETAINED","BIO"
"1797","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",388,NA,"T",0.88,NA,388,NA,NA,0.8114,NA,NA,"RETAINED","BIO"
"1798","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",394,NA,"T",0.85,NA,394,NA,NA,0.8512,NA,NA,"RETAINED","BIO"
"1799","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",395,NA,"T",0.99,NA,395,NA,NA,0.858,NA,NA,"RETAINED","BIO"
"1800","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",412,NA,"T",1.1,NA,412,NA,NA,0.9785,NA,NA,"RETAINED","BIO"
"1801","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",367,NA,"T",0.69,NA,367,NA,NA,0.6821,NA,NA,"RETAINED","BIO"
"1802","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",381,NA,"T",0.71,NA,381,NA,NA,0.7666,NA,NA,"RETAINED","BIO"
"1803","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",400,NA,"T",0.86,NA,400,NA,NA,0.8923,NA,NA,"RETAINED","BIO"
"1804","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",410,NA,"T",0.87,NA,410,NA,NA,0.9638,NA,NA,"RETAINED","BIO"
"1805","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",370,NA,"T",0.7,NA,370,NA,NA,0.6997,NA,NA,"RETAINED","BIO"
"1806","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",386,NA,"T",0.82,NA,386,NA,NA,0.7985,NA,NA,"RETAINED","BIO"
"1807","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",440,NA,"T",1.4,NA,440,NA,NA,1.2014,NA,NA,"RETAINED","BIO"
"1808","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",448,NA,"T",1.2,NA,448,NA,NA,1.2708,NA,NA,"RETAINED","BIO"
"1809","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",452,NA,"T",1.4,NA,452,NA,NA,1.3066,NA,NA,"RETAINED","BIO"
"1810","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",552,NA,"T",2.4,NA,552,NA,NA,2.4375,NA,NA,"RETAINED","BIO"
"1811","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",372,NA,"T",0.68,NA,372,NA,NA,0.7115,NA,NA,"RETAINED","BIO"
"1812","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",394,NA,"T",0.9,NA,394,NA,NA,0.8512,NA,NA,"RETAINED","BIO"
"1813","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",450,NA,"T",1.2,NA,450,NA,NA,1.2886,NA,NA,"RETAINED","BIO"
"1814","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",350,NA,"T",0.68,NA,350,NA,NA,0.5883,NA,NA,"RETAINED","BIO"
"1815","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",365,NA,"T",0.6,NA,365,NA,NA,0.6706,NA,NA,"RETAINED","BIO"
"1816","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",392,NA,"T",0.98,NA,392,NA,NA,0.8378,NA,NA,"RETAINED","BIO"
"1817","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",340,NA,"T",0.6,NA,340,NA,NA,0.5374,NA,NA,"RETAINED","BIO"
"1818","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",375,NA,"T",0.67,NA,375,NA,NA,0.7296,NA,NA,"RETAINED","BIO"
"1819","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",395,NA,"T",0.89,NA,395,NA,NA,0.858,NA,NA,"RETAINED","BIO"
"1820","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",420,NA,"T",1,NA,420,NA,NA,1.0391,NA,NA,"RETAINED","BIO"
"1821","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",445,NA,"T",1.2,NA,445,NA,NA,1.2445,NA,NA,"RETAINED","BIO"
"1822","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",375,NA,"T",0.69,NA,375,NA,NA,0.7296,NA,NA,"RETAINED","BIO"
"1823","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",389,NA,"T",0.79,NA,389,NA,NA,0.818,NA,NA,"RETAINED","BIO"
"1824","CALIFORNIA",2014,"07/04/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",442,NA,"T",1.3,NA,442,NA,NA,1.2185,NA,NA,"RETAINED","BIO"
"1825","CALIFORNIA",2014,"05/02/2014",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","INLAND",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",425,NA,"T",1.1,NA,425,NA,NA,1.0781,NA,NA,"RETAINED","BIO"
"1826","CALIFORNIA",2014,"05/03/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",355,NA,"T",0.6,NA,355,NA,NA,0.6149,NA,NA,"RETAINED","BIO"
"1827","CALIFORNIA",2014,"05/03/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",400,NA,"T",0.78,NA,400,NA,NA,0.8923,NA,NA,"RETAINED","BIO"
"1828","CALIFORNIA",2014,"05/03/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",364,NA,"T",0.73,NA,364,NA,NA,0.6649,NA,NA,"RETAINED","BIO"
"1829","CALIFORNIA",2014,"10/30/2014",73,24,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",435,NA,"T",1.2,NA,435,NA,NA,1.1593,NA,NA,"RETAINED","BIO"
"1830","CALIFORNIA",2014,"05/03/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",364,NA,"T",0.7,NA,364,NA,NA,0.6649,NA,NA,"RETAINED","BIO"
"1831","CALIFORNIA",2014,"05/03/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",419,NA,"T",0.81,NA,419,NA,NA,1.0314,NA,NA,"RETAINED","BIO"
"1832","CALIFORNIA",2014,"05/03/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",406,NA,"T",0.79,NA,406,NA,NA,0.9348,NA,NA,"RETAINED","BIO"
"1833","CALIFORNIA",2014,"05/03/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",351,NA,"T",0.57,NA,351,NA,NA,0.5936,NA,NA,"RETAINED","BIO"
"1834","CALIFORNIA",2014,"05/03/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",485,NA,"T",1.5,NA,485,NA,NA,1.6278,NA,NA,"RETAINED","BIO"
"1835","CALIFORNIA",2014,"05/10/2014",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",395,NA,"T",0.82,NA,395,NA,NA,0.858,NA,NA,"RETAINED","BIO"
"1836","CALIFORNIA",2014,"09/07/2014",37,303,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",400,NA,"T",0.73,NA,400,NA,NA,0.8923,NA,NA,"RETAINED","BIO"
"1837","CALIFORNIA",2014,"06/28/2014",37,110,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","INSHORE","INLAND",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",364,NA,"T",0.63,NA,364,NA,NA,0.6649,NA,NA,"RETAINED","BIO"
"1838","CALIFORNIA",2014,"07/20/2014",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","INLAND",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",358,NA,"T",0.57,NA,358,NA,NA,0.6313,NA,NA,"RETAINED","BIO"
"1839","CALIFORNIA",2014,"10/09/2014",37,105,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN > 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",411,NA,"T",0.98,NA,411,NA,NA,0.9712,NA,NA,"RETAINED","BIO"
"1840","CALIFORNIA",2014,"08/09/2014",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",448,NA,"T",1.3,NA,448,NA,NA,1.2708,NA,NA,"RETAINED","BIO"
"1841","CALIFORNIA",2014,"08/09/2014",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",398,NA,"T",0.9,NA,398,NA,NA,0.8785,NA,NA,"RETAINED","BIO"
"1842","CALIFORNIA",2014,"08/09/2014",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",470,NA,"T",1.7,NA,470,NA,NA,1.4759,NA,NA,"RETAINED","BIO"
"1843","CALIFORNIA",2014,"10/25/2014",37,201,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","INLAND",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",388,NA,"T",0.76,NA,388,NA,NA,0.8114,NA,NA,"RETAINED","BIO"
"1844","CALIFORNIA",2014,"08/12/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",433,NA,"T",1.1,NA,433,NA,NA,1.1427,NA,NA,"RETAINED","BIO"
"1845","CALIFORNIA",2014,"08/12/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",385,NA,"T",0.74,NA,385,NA,NA,0.792,NA,NA,"RETAINED","BIO"
"1846","CALIFORNIA",2014,"08/12/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",368,NA,"T",0.64,NA,368,NA,NA,0.6879,NA,NA,"RETAINED","BIO"
"1847","CALIFORNIA",2014,"08/12/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",372,NA,"T",0.69,NA,372,NA,NA,0.7115,NA,NA,"RETAINED","BIO"
"1848","CALIFORNIA",2014,"08/12/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",421,NA,"T",1,NA,421,NA,NA,1.0468,NA,NA,"RETAINED","BIO"
"1849","CALIFORNIA",2014,"08/12/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",355,NA,"T",0.59,NA,355,NA,NA,0.6149,NA,NA,"RETAINED","BIO"
"1850","CALIFORNIA",2014,"08/12/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",360,NA,"T",0.67,NA,360,NA,NA,0.6423,NA,NA,"RETAINED","BIO"
"1851","CALIFORNIA",2014,"08/12/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",364,NA,"T",0.68,NA,364,NA,NA,0.6649,NA,NA,"RETAINED","BIO"
"1852","CALIFORNIA",2014,"08/12/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",380,NA,"T",0.8,NA,380,NA,NA,0.7604,NA,NA,"RETAINED","BIO"
"1853","CALIFORNIA",2014,"08/12/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",393,NA,"T",0.82,NA,393,NA,NA,0.8445,NA,NA,"RETAINED","BIO"
"1854","CALIFORNIA",2014,"08/12/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",376,NA,"T",0.76,NA,376,NA,NA,0.7357,NA,NA,"RETAINED","BIO"
"1855","CALIFORNIA",2014,"08/12/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",388,NA,"T",0.71,NA,388,NA,NA,0.8114,NA,NA,"RETAINED","BIO"
"1856","CALIFORNIA",2014,"08/12/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",400,NA,"T",0.87,NA,400,NA,NA,0.8923,NA,NA,"RETAINED","BIO"
"1857","CALIFORNIA",2014,"08/12/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",410,NA,"T",0.9,NA,410,NA,NA,0.9638,NA,NA,"RETAINED","BIO"
"1858","CALIFORNIA",2014,"08/12/2014",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",427,NA,"T",1.1,NA,427,NA,NA,1.094,NA,NA,"RETAINED","BIO"
"1859","CALIFORNIA",2014,"08/10/2014",73,204,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",450,NA,"T",1.3,NA,450,NA,NA,1.2886,NA,NA,"RETAINED","BIO"
